ID,Exact label,Normalized name,Value,Qualifier,Unit,Data type,Definition,Page,Section,Category (IAOOI-v0),AoO chapter,Geographic level,Geographic scope,Period,Source (quote),Confidence,Status,DQ refs,Note
IND-360,2025 Projects Reported per Area of Opportunity — Community Impact,activity.projects_reported.aoo.community.share,0.4464,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Community Impact 44.64%,H,extracted,,"'Some projects may fall under 2 or more Area of Opportunity' — base = tags, not projects (interpretation)"
IND-361,2025 Projects Reported per Area of Opportunity — Business and Entrepreneurship,activity.projects_reported.aoo.business.share,0.18489999999999998,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Business and Entrepreneurship 18.49%,H,extracted,,"'Some projects may fall under 2 or more Area of Opportunity' — base = tags, not projects (interpretation)"
IND-362,2025 Projects Reported per Area of Opportunity — Individual Development,activity.projects_reported.aoo.individual.share,0.2721,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Individual Development 27.21%,H,extracted,,"'Some projects may fall under 2 or more Area of Opportunity' — base = tags, not projects (interpretation)"
IND-363,2025 Projects Reported per Area of Opportunity — International Cooperation,activity.projects_reported.aoo.international.share,0.0966,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,International Cooperation 9.66%,H,extracted,,"'Some projects may fall under 2 or more Area of Opportunity' — base = tags, not projects (interpretation)"
IND-364,Total Number of Beneficiaries,output.beneficiaries.total,21148414,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,OUTPUT,Community Impact,global_network,GLOBAL,NOT SPECIFIED,"21,148,414 Total Number of Beneficiaries",M,extracted,,
IND-365,Total Hours Contributed by Volunteers,input.volunteer_hours.total,435605,exact,hour,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,INPUT,Community Impact,global_network,GLOBAL,NOT SPECIFIED,"435,605 Total Hours Contributed by Volunteers",H,extracted,,
IND-366,Total Number of Volunteers Engaged,input.volunteers_engaged.total,42401,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,INPUT,Community Impact,global_network,GLOBAL,NOT SPECIFIED,"42,401 Total Number of Volunteers Engaged",H,extracted,DQC-05,
IND-367,volunteer hours — MED'PRENEUR (labelled 'Measurable outcomes'),project.med'preneur.volunteer_hours,244,exact,hour,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,87,Community Impact Stories,INPUT,Community Impact,local_organization,JCI Mahajanga (JCI Madagascar),2025,Measurable outcomes included 244 volunteer hours,H,extracted,,report labels this INPUT as 'measurable outcome'
IND-368,volunteers engaged — MED'PRENEUR (labelled 'Measurable outcomes'),project.med'preneur.volunteers,15,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,87,Community Impact Stories,INPUT,Community Impact,local_organization,JCI Mahajanga (JCI Madagascar),2025,and 15 volunteers engaged,H,extracted,,
IND-369,volunteer hours — EMPRENDHER 2.0 (labelled 'Measurable outcomes'),project.emprendher.volunteer_hours,100,exact,hour,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,88,Community Impact Stories,INPUT,Community Impact,local_organization,JCI Hernandarias (JCI Paraguay),2025,Measurable outcomes included 100 volunteer hours,H,extracted,,report labels this INPUT as 'measurable outcome'
IND-370,volunteers engaged — EMPRENDHER 2.0 (labelled 'Measurable outcomes'),project.emprendher.volunteers,25,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,88,Community Impact Stories,INPUT,Community Impact,local_organization,JCI Hernandarias (JCI Paraguay),2025,and 25 volunteers engaged,H,extracted,,
IND-371,volunteer hours — SDGs Hunt: Save The World! (labelled 'Measurable outcomes'),project.sdgs.volunteer_hours,4,exact,hour,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,89,Community Impact Stories,INPUT,Community Impact,national_organization,JCI Malaysia (LO not named),2025,Measurable outcomes included 4 volunteer hours,H,extracted,,report labels this INPUT as 'measurable outcome'
IND-372,volunteers engaged — SDGs Hunt: Save The World! (labelled 'Measurable outcomes'),project.sdgs.volunteers,5,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,89,Community Impact Stories,INPUT,Community Impact,national_organization,JCI Malaysia (LO not named),2025,and 5 volunteers engaged,H,extracted,,
IND-373,volunteer hours — JCI Finland inaugural Sustainability Agenda (labelled 'Measurable outcomes'),project.jci.volunteer_hours,418,exact,hour,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,90,Community Impact Stories,INPUT,Community Impact,national_organization,JCI Finland,2025,Measurable outcomes included 418 volunteer hours,H,extracted,,report labels this INPUT as 'measurable outcome'
IND-374,volunteers engaged — JCI Finland inaugural Sustainability Agenda (labelled 'Measurable outcomes'),project.jci.volunteers,17,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,90,Community Impact Stories,INPUT,Community Impact,national_organization,JCI Finland,2025,and 17 volunteers engaged,H,extracted,,
IND-375,MED'PRENEUR — dates,project.medpreneur.dates,2025-09-03/2025-09-05,exact,date_range,date,NOT SPECIFIED IN THE SOURCE DOCUMENT,87,Community Impact Stories,CONTEXT,Community Impact,local_organization,JCI Mahajanga (JCI Madagascar),2025,"took place from September 3rd to 5th, 2025",H,extracted,,
IND-376,SDGs Hunt — SDG mentions,project.sdgs_hunt.sdg_mentions,18,,sdg_mention,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,89,Community Impact Stories,UNCERTAIN,Community Impact,local_organization,JCI Malaysia (LO not named),2025,This initiative advanced the Sustainable Development Goals (SDG 11: …),H,calculated,DQC-22,17 distinct
IND-377,participants engaged in intensive sessions,project.bridges.participants,35,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,35 participants engaged in intensive sessions,H,extracted,DQC-12,
IND-378,duration,project.bridges.duration,3,exact,week,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,ACTIVITY,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,Over three weeks,H,extracted,,
IND-379,volunteer trainers,project.bridges.volunteer_trainers,20,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,INPUT,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,led by 20 volunteer trainers,H,extracted,,
IND-380,youth trained,project.bridges.trained,200,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,200+ youth trained,H,extracted,DQC-12,
IND-381,placed in jobs or internships,project.bridges.job_placement,0.75,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,OUTCOME,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,75% placed in jobs or internships,M,extracted,DQC-12,
IND-382,launching startups,project.bridges.startups,0.15,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,OUTCOME,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,15% launching startups,M,extracted,DQC-12,
IND-383,participants being young women,project.bridges.female_share,0.5,at_least,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,91,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,Bridges Project (JCI Syria),NOT SPECIFIED,more than half of participants being young women,H,extracted,,
IND-384,interested applicants,project.escuela.applicants,200,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,92,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,Escuela de Emprendedores de América (JCI Bolivia),NOT SPECIFIED,200+ interested applicants,H,extracted,,
IND-385,participants enrolled,project.escuela.enrolled,120,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,92,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,Escuela de Emprendedores de América (JCI Bolivia),NOT SPECIFIED,120 participants enrolled,H,extracted,,
IND-386,graduates,project.escuela.graduates,60,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,92,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,Escuela de Emprendedores de América (JCI Bolivia),NOT SPECIFIED,60 graduates who either stabilized existing businesses or structured new ideas,H,extracted,,
IND-387,pitching opportunities created,project.inno.pitching,20,at_least,opportunity,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,93,JCI RISE Impact Stories,OUTPUT,Community Impact,national_organization,"INNO Leaders Project (JCI Hong Kong, China)",NOT SPECIFIED,20+ pitching opportunities created,H,extracted,,
IND-388,jobs generated,project.inno.jobs,100,exact,job,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,93,JCI RISE Impact Stories,OUTCOME,Community Impact,national_organization,"INNO Leaders Project (JCI Hong Kong, China)",NOT SPECIFIED,100 jobs generated,M,extracted,,
IND-389,organizations engaged,project.inno.organizations,40,at_least,organization,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,93,JCI RISE Impact Stories,INPUT,Community Impact,national_organization,"INNO Leaders Project (JCI Hong Kong, China)",NOT SPECIFIED,40+ organizations from six sectors engaged,H,extracted,,
IND-390,sectors of engaged organizations,project.inno.sectors,6,exact,sector,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,93,JCI RISE Impact Stories,INPUT,Community Impact,national_organization,"INNO Leaders Project (JCI Hong Kong, China)",NOT SPECIFIED,from six sectors,H,extracted,,
IND-391,international friendships formed,project.inno.friendships,100,at_least,friendship,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,93,JCI RISE Impact Stories,UNCERTAIN,Community Impact,national_organization,"INNO Leaders Project (JCI Hong Kong, China)",NOT SPECIFIED,over 100 international friendships formed,H,extracted,,
IND-392,advanced students connected with companies,project.impulso.students,22,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,94,JCI RISE Impact Stories,OUTPUT,Community Impact,local_organization,"Impulso NOA (JCI Salta, JCI Argentina)",NOT SPECIFIED,directly connecting 22 advanced students with leading companies,H,extracted,DQC-13,
IND-393,new JCI Salta members,project.impulso.new_members,4,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,94,JCI RISE Impact Stories,OUTCOME,Community Impact,local_organization,"Impulso NOA (JCI Salta, JCI Argentina)",NOT SPECIFIED,the induction of four new JCI Salta members,H,extracted,DQC-13,
IND-394,new members as share of all participants,project.impulso.new_members_share,0.2,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,94,JCI RISE Impact Stories,OUTCOME,Community Impact,local_organization,"Impulso NOA (JCI Salta, JCI Argentina)",NOT SPECIFIED,representing 20% of all participants,H,extracted,DQC-13,
IND-395,financial surplus (ARS),project.impulso.surplus_ars,144000,exact,ARS,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,94,JCI RISE Impact Stories,INPUT,Community Impact,local_organization,"Impulso NOA (JCI Salta, JCI Argentina)",NOT SPECIFIED,"a financial surplus of AR$144,000 (107 USD)",H,extracted,,
IND-396,"financial surplus (USD, as printed)",project.impulso.surplus_usd,107,exact,USD,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,94,JCI RISE Impact Stories,INPUT,Community Impact,local_organization,"Impulso NOA (JCI Salta, JCI Argentina)",NOT SPECIFIED,"AR$144,000 (107 USD)",H,extracted,,conversion printed by the report; rate/date not given
IND-397,JCI Foundation — year established,foundation.established,1955,exact,year,date_year,NOT SPECIFIED IN THE SOURCE DOCUMENT,96,JCI Foundation,CONTEXT,—,global_network,GLOBAL,NOT SPECIFIED,"The JCI Foundation, established in 1955",H,extracted,,
IND-398,Total Contributions Received (USD) since 2022,foundation.contributions.since_2022,10347883.7,exact,USD,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,96,JCI Foundation,INPUT,—,global_network,GLOBAL,2022–2025,"10,347,883.70 Total Contributions Received (USD) since 2022",H,extracted,DQC-24,
IND-399,Total Contributions Received (USD) since October 2024 to August 2025,foundation.contributions.oct2024_aug2025,223124.22,exact,USD,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,96,JCI Foundation,INPUT,—,global_network,GLOBAL,2024-10–2025-08,"223,124.22 Total Contributions Received (USD) since October 2024 to August 2025",H,extracted,DQC-24,
IND-400,Total Donors Recognized,foundation.donors_recognized,196,exact,donor,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,96,JCI Foundation,INPUT,—,global_network,GLOBAL,NOT SPECIFIED,196 Total Donors Recognized,H,extracted,,
IND-401,Number of Donations received since 2022,foundation.donations.since_2022,5243,exact,donation,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,96,JCI Foundation,INPUT,—,global_network,GLOBAL,2022–2025,5243 Number of Donations received since 2022,H,extracted,,
IND-402,grant application cycles per year,foundation.grants.cycles_per_year,2,exact,cycle,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,97,JCI Foundation Development Grants,CONTEXT,—,global_network,GLOBAL,NOT SPECIFIED,There are two cycles for applications during the year,H,extracted,,
IND-403,Amount of Grants (USD) Received per Year,foundation.grants.amount_per_year,,,USD,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,97,JCI Foundation Development Grants,INPUT,—,geographic_area,per year per Area,2023–2025,—,H,visual_data_not_extracted,"VDX-05, VDX-06",
IND-404,Number of Projects per Year per Area (grants),foundation.grants.projects_per_year,,,project,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,98,JCI Foundation Development Grants,INPUT,—,geographic_area,per year per Area,2023–2025,—,H,visual_data_not_extracted,VDX-06,
IND-405,Total Number of Senators,network.senators.total,84375,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,as of today,"84,375 Total Number of Senators as of today and it grows every day",H,extracted,,
IND-406,Senators — '669' (meaning unclear),network.senators.unclear_669,669,exact,unknown_unit,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,NOT SPECIFIED,669 Senators so far have ranged from 28 to 67 with the average age being 33-40,L,extracted,,meaning not determinable
IND-407,Senators — age range min,network.senators.age_min,28,exact,year,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,NOT SPECIFIED,have ranged from 28 to 67,M,extracted,,
IND-408,Senators — age range max,network.senators.age_max,67,exact,year,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,NOT SPECIFIED,have ranged from 28 to 67,M,extracted,,
IND-409,Senators — average age (range),network.senators.avg_age,33-40,range,year_range,range,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,NOT SPECIFIED,the average age being 33-40,M,extracted,,
IND-410,Senators are male,network.senators.male_share,0.67,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,2025,67% Senators are male,H,extracted,DQC-10,
IND-411,Senators are female,network.senators.female_share,0.37,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,100,JCI Senate,CONTEXT,—,global_network,GLOBAL,2025,and 37% are female as of 2025,H,extracted,DQC-10,
IND-412,Award Entries Submitted per Area — 2025 JCI Asia & the Pacific Conference (Ulaanbaatar),output.awards.entries.aspac,397,exact,entry,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI Asia & the Pacific Conference (Ulaanbaatar),2024–2025,2025 JCI Asia & the Pacific Conference (Ulaanbaatar) 397 (35.45%),H,extracted,,
IND-413,Award Entries Submitted per Area — 2025 JCI Asia & the Pacific Conference (Ulaanbaatar) — share,output.awards.entries.aspac.share,0.35450000000000004,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI Asia & the Pacific Conference (Ulaanbaatar),2024–2025,2025 JCI Asia & the Pacific Conference (Ulaanbaatar) 397 (35.45%),H,extracted,,
IND-414,Award Entries Submitted per Area — 2025 JCI Africa & Middle East Conference (Durban),output.awards.entries.afme,339,exact,entry,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI Africa & Middle East Conference (Durban),2024–2025,2025 JCI Africa & Middle East Conference (Durban) 339 (30.27%),H,extracted,,
IND-415,Award Entries Submitted per Area — 2025 JCI Africa & Middle East Conference (Durban) — share,output.awards.entries.afme.share,0.30269999999999997,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI Africa & Middle East Conference (Durban),2024–2025,2025 JCI Africa & Middle East Conference (Durban) 339 (30.27%),H,extracted,,
IND-416,Award Entries Submitted per Area — 2025 JCI European Conference (Herning),output.awards.entries.europe,149,exact,entry,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI European Conference (Herning),2024–2025,2025 JCI European Conference (Herning) 149 (13.3%),H,extracted,,
IND-417,Award Entries Submitted per Area — 2025 JCI European Conference (Herning) — share,output.awards.entries.europe.share,0.133,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI European Conference (Herning),2024–2025,2025 JCI European Conference (Herning) 149 (13.3%),H,extracted,,
IND-418,Award Entries Submitted per Area — 2025 JCI Conference of America (Roatán),output.awards.entries.america,235,exact,entry,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI Conference of America (Roatán),2024–2025,2025 JCI Conference of America (Roatán) 235 (20.98%),H,extracted,,
IND-419,Award Entries Submitted per Area — 2025 JCI Conference of America (Roatán) — share,output.awards.entries.america.share,0.20980000000000001,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,2025 JCI Conference of America (Roatán),2024–2025,2025 JCI Conference of America (Roatán) 235 (20.98%),H,extracted,,
IND-420,Award Entries Submitted — total,output.awards.entries.total,1120,exact,entry,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,103,Most Outstanding Members,OUTPUT,—,event,4 Area Conferences 2025,2025,"1,120 Award Entries Submitted per Area",H,extracted,,
IND-421,Public Speaking Club participants at launch (JCI Quatre Bornes),member_initiative.udhin.club_launch,4,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,104,Most Outstanding Member Winners Impact Stories,CONTEXT,—,local_organization,JCI Quatre Bornes (JCI Mauritius),NOT SPECIFIED,From only four participants at its launch,H,extracted,,
IND-422,Public Speaking Club active members now (JCI Quatre Bornes),member_initiative.udhin.club_now,40,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,104,Most Outstanding Member Winners Impact Stories,OUTCOME,—,local_organization,JCI Quatre Bornes (JCI Mauritius),NOT SPECIFIED,has now grown to 40 active members,M,extracted,,
IND-423,raised at beneficiary gala with the Lions,member_initiative.van_den_dolder.gala_raised,85000,exact,EUR,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,107,Most Outstanding Member Winners Impact Stories,INPUT,—,local_organization,JCI Amsterdam (JCI Netherlands),2025-03,"raising €85,000 in March 2025",H,extracted,,
IND-424,Club100 — partners (network size by definition),partners.club100.defined_size,100,exact,partner,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,110,Club100 Program,INPUT,—,global_network,GLOBAL,NOT SPECIFIED,JCI Club100 is an exclusive network of 100 partners,M,extracted,,definition/target; actual member count NOT SPECIFIED
IND-425,Sheltech — units constructed (partner company data),partners.sheltech.units_external,3870,at_least,unit,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,112,Club100 Program,CONTEXT,—,external,Sheltech (Pvt.) Ltd.,NOT SPECIFIED,Sheltech has constructed over 3870 units,H,extracted,,EXTERNAL partner business data — never a JCI result (P12)
IND-426,BNI Japan — sponsorship total,partners.bni_japan.sponsorship_total,90000,exact,USD,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,113,Corporate Sponsors Driving Shared Impact,INPUT,—,global_network,GLOBAL,2025–2027,"a three-year sponsorship totaling USD 90,000",H,extracted,,
IND-427,BNI Japan — annual contribution,partners.bni_japan.sponsorship_annual,30000,exact,USD_per_year,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,113,Corporate Sponsors Driving Shared Impact,INPUT,—,global_network,GLOBAL,from 2025,"contributing USD 30,000 annually starting in 2025",H,extracted,,
IND-428,CYE Accelerator — ventures supported,partners.cye_accelerator.ventures,6,,venture,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,116,Impact Through Hosted and Partner Events,OUTPUT,—,global_network,GLOBAL,NOT SPECIFIED,Mentor-Venture Highlights,M,calculated,,count of a printed list = calculated
IND-429,CYE Accelerator — mentors,partners.cye_accelerator.mentors,12,,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,116,Impact Through Hosted and Partner Events,INPUT,—,global_network,GLOBAL,NOT SPECIFIED,Mentors:,M,calculated,,count of a printed list = calculated
IND-430,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025) — registrants",event.ecosoc_side.registrants,1160,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,117,Impact Through Hosted and Partner Events,OUTPUT,—,event,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,"1,160+ registrants",H,extracted,DQC-15,
IND-431,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025) — live participants",event.ecosoc_side.live_participants,1500,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,117,Impact Through Hosted and Partner Events,OUTPUT,—,event,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,"1,500+ live participants",H,extracted,DQC-15,
IND-432,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025) — Facebook Live viewers",event.ecosoc_side.facebook_live_viewers,6000,at_least,viewer,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,117,Impact Through Hosted and Partner Events,OUTPUT,—,event,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,"6,000+ Facebook Live viewers",H,extracted,,
IND-433,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025) — responses to the live event poll",event.ecosoc_side.responses_to_the_live_event_poll,564,exact,response,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,117,Impact Through Hosted and Partner Events,OUTPUT,—,event,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,564 responses to the live event poll,H,extracted,,
IND-434,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025) — breakout languages",event.ecosoc_side.breakout_languages,4,,language,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,117,Impact Through Hosted and Partner Events,OUTPUT,—,event,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,"breakout rooms in English, French, Spanish, and Japanese",H,calculated,,count of a printed list = calculated
IND-435,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025) — featured panelists",event.ecosoc_side.featured_panelists,5,,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,117,Impact Through Hosted and Partner Events,INPUT,—,event,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,Featured Panelists:,H,calculated,,count of a printed list = calculated
IND-436,RISE to the Challenge Attendees per Area,event.ecosoc_side.attendees_by_area,,,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,118,Impact Through Hosted and Partner Events,OUTPUT,—,geographic_area,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,—,H,visual_data_not_extracted,VDX-07,
IND-437,Languages per Area,event.ecosoc_side.languages_by_area,,,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,118,Impact Through Hosted and Partner Events,OUTPUT,—,geographic_area,"RISE to the Challenge (ECOSOC Youth Forum side event, 16 April 2025)",2025-04-16,—,H,visual_data_not_extracted,VDX-08,
IND-438,GITEX Africa 2025 — participants (event total),external.gitex_africa.participants,52000,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,119,Impact Through Hosted and Partner Events,CONTEXT,—,external_event,GITEX Africa – Marrakech,2025,"which drew over 52,000 participants from 130+ countries",H,extracted,DQC-21,EXTERNAL event size
IND-439,GITEX Africa 2025 — countries (event total),external.gitex_africa.countries,130,at_least,country,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,119,Impact Through Hosted and Partner Events,CONTEXT,—,external_event,GITEX Africa – Marrakech,2025,from 130+ countries,H,extracted,DQC-21,
IND-440,JCI–AIESEC partnership renewal (years),partners.aiesec.renewal_years,5,exact,year,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,120,Impact Through Hosted and Partner Events,INPUT,—,global_network,GLOBAL,2025,renewal of the JCI–AIESEC strategic partnership for another five years,H,extracted,,
IND-441,14th World Chambers Congress — leaders convened (event total),external.wcc.leaders,1000,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,121,Impact Through Hosted and Partner Events,CONTEXT,—,external_event,14th World Chambers Congress – Melbourne,2025,"which convened over 1,000 leaders from 100 countries",H,extracted,DQC-21,
IND-442,14th World Chambers Congress — countries (event total),external.wcc.countries,100,exact,country,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,121,Impact Through Hosted and Partner Events,CONTEXT,—,external_event,14th World Chambers Congress – Melbourne,2025,from 100 countries,H,extracted,DQC-21,
IND-443,UN OHCHR Youth Rights Academy — advocates (event total),external.ohchr_academy.advocates,45,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,121,Impact Through Hosted and Partner Events,CONTEXT,—,external_event,UNOHCHR Youth Rights Academy – Geneva,2025-07-07/2025-07-11,brought together 45 young human rights advocates,H,extracted,DQC-21,
IND-444,Global Youth Dialogue 2025 (24 September 2025) — registrants,event.gyd.registrants,1060,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,122,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,"1,060+ registrants",H,extracted,,
IND-445,Global Youth Dialogue 2025 (24 September 2025) — live attendees,event.gyd.live_attendees,662,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,122,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,662 live attendees,H,extracted,DQC-14,
IND-446,Global Youth Dialogue 2025 (24 September 2025) — Facebook Live viewers,event.gyd.facebook_live_viewers,3600,at_least,viewer,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,122,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,"3,600+ Facebook Live viewers",H,extracted,,
